"","Name","slide","Group","dense_168","inception_res_389","inception_1150","inception_res_337","inception_res_454","dense_409","resnet_838","vgg_483","resnet_481","resnet_1848","dense_257","dense_236","dense_318","dense_352","dense_400","dense_133","vgg_27","inception_res_1232","inception_res_433","dense_596","dense_479","dense_725","resnet_2002","dense_52","inception_res_1268","vgg_264","dense_143","dense_311","dense_365","resnet_475","dense_447","inception_res_423","dense_382","inception_res_257","dense_714","dense_34","dense_368","vgg_335","dense_135","vgg_247","data"
"431","201406579 IMM.ndpi.h3.jpg","201406579","IMM",0.0029503086,0.83776367,0.01669667,0.31805077,0.04827293,1.7600023,0,0.047540154,0.044393826,0,0.348381,0.015307128,0.0014628399,0.0020051543,0.0053266254,0.18091102,0.06230486,0.19591574,1.09996,0.12731846,0.0012026714,3.48515,2.6875298,0.0378264,0.08398573,0.47330484,0,0.0010531509,0.019873388,0.011043006,0.43644214,0.1059742,0.0019686115,0.5506999,0.589115,0.7048512,0.024260892,0.12468624,0.07874932,0,"Test"
"432","201406579 IMM.ndpi.h30.jpg","201406579","IMM",0.0026857965,0.34496242,0.6574293,0.46372187,0,1.7092072,0,0.041014686,0.051079255,0.0011779119,0.2150189,0.018609995,0.0014293612,0.0018637602,0.0035274017,0.19907328,0.10121941,0.05362013,1.3313833,0.38558885,0.007059451,0.59910715,2.549187,0.04234282,0.8673323,0.446875,0.00642492,0.0011329806,0.00880407,0.014514461,0.29785004,1.3502654,0.0012002646,0.30713147,0.33968675,0.3279798,0.027677363,0.13184185,0.11376934,0.046827,"Test"
"433","201406579 IMM.ndpi.h31.jpg","201406579","IMM",0.0014742042,0.48814055,0.37133902,0.7475597,0.016846318,1.665378,0.003655064,0.14543721,0.05841827,0.002355167,0.20786105,0.02965973,0.0014139507,0.0029412715,0.0024071645,0.32067537,0.08004248,0.031505402,0.10721088,0.40321273,0.00365465,0.37224117,2.5473986,0.03426597,0.055427637,0.23397276,0.09400985,0.000865153,0.004533222,0.021816844,0.2583858,1.714705,0.00081128156,0.59698087,0.49473652,0.21682502,0.021811381,0.10442928,0.076562054,0.041681863,"Test"
"434","201406579 IMM.ndpi.h32.jpg","201406579","IMM",0.0025826332,0.32896233,0.12921517,0.47859547,0.15783674,1.1588922,0,0.010101538,0.042857517,0,0.22382846,0.02379327,0.00096275733,0.0022144534,0.0067556235,0.1728993,0.078640774,0.6160906,1.9019711,0.22161439,0.0019165953,0,2.3942397,0.029156398,0.21222447,0.46582678,0.29276228,0.0013463693,0.011952885,0.026708914,0.5797106,1.8590089,0.0011822566,0.47484478,0.5070631,0.30016884,0.032335386,0.08060063,0.08317226,0,"Test"
"435","201406579 IMM.ndpi.h33.jpg","201406579","IMM",0.0033692084,0.38872513,0.51709604,0.44418305,0.4438018,1.1533269,0,0.028834194,0.04183377,0,0.14207312,0.02077162,0.0008086482,0.0024544848,0.006020819,0.26083687,0.07602809,0.92708284,1.6765443,0.7135644,0.0016620635,0.6074399,2.4113054,0.04041889,0.4488666,0.43613076,0.21493703,0.0012077397,0.010001748,0.024299357,0.54260206,1.0455974,0.00085854705,0.3267666,0.44625026,0.30467886,0.022776546,0.041708633,0.14447637,0.0012771293,"Test"
"436","201406579 IMM.ndpi.h34.jpg","201406579","IMM",0.0024275077,0.21229133,0.92092437,0.6818035,0.09022254,1.8050139,0.0010807709,0.12847352,0.047736317,0,0.10840244,0.013336318,0.0008681359,0.0024350549,0.004131697,0.21323803,0.10097401,0.5850566,1.0554852,1.2962582,0.0029296197,1.2471126,2.507476,0.04195272,0.7771151,0.5449104,0.09031274,0.0009559858,0.01014191,0.018215006,0.5429238,1.1261157,0.0009606156,0.043430977,0.3228547,0.5049051,0.018287797,0.04922845,0.061859783,0.07293745,"Test"
"437","201406579 IMM.ndpi.h35.jpg","201406579","IMM",0.002778795,0.13045014,0.3411232,0.16652453,0.022933468,1.4110128,0,0.03274235,0.045626312,0,0.32755098,0.025298065,0.0009486301,0.0025800257,0.0053271097,0.1750296,0.033566255,0.2780277,0.3693805,0.45137015,0.0050963126,0.17247482,2.5045664,0.036129877,0.13275012,0.29660127,0.07378177,0.001035207,0.0091370065,0.025190122,0.5474171,0.8082401,0.0021560998,0.102962255,0.2713391,0.23109339,0.024054704,0.21495286,0.07954182,0.043525916,"Test"
"438","201406579 IMM.ndpi.h36.jpg","201406579","IMM",0.0020175267,0.627019,0.20598693,0.5475904,0.029178763,1.1281927,0,0.09496102,0.052443445,0.00014830122,0.21393171,0.030616628,0.0015793949,0.002757341,0.006164672,0.19248885,0.07381255,0.10430537,1.4011174,1.0283471,0.0042405166,0.022584008,2.4749327,0.03909437,0.13179277,0.2950313,0.11373352,0.0010151896,0.0050649303,0.019308379,0.32156911,1.7487991,0.0011772494,0.6313916,1.1844351,0.41325226,0.030522741,0.090710565,0.08166091,0.049765334,"Test"
"439","201406579 IMM.ndpi.h37.jpg","201406579","IMM",0.0027177332,0.4523055,0.065970995,0.1204335,0.0204865,1.6057956,0.0011720171,0.070912555,0.052232597,0.0002892139,0.2556861,0.021121135,0.0011879458,0.0022066713,0.00615688,0.2660583,0.09166155,0,1.4640082,0.12265092,0.002360285,0.6211571,2.6194935,0.045799498,0.10599738,0.5365924,0.02305707,0.001293936,0.013801635,0.019047484,0.44436646,0.90166396,0.0011650755,0.16269222,0.40327555,0.37050158,0.04115624,0.0025647671,0.11887783,0.0005155782,"Test"
"440","201406579 IMM.ndpi.h38.jpg","201406579","IMM",0.0016467965,0.14586443,0.41662923,0.09504434,0.04566009,1.2435983,0,0.016141606,0.03739908,0,0.19132663,0.023651255,0.00040401294,0.0026267532,0.010606593,0.10560255,0.03820027,0.015199658,0.29678178,0.36313477,0.0021957331,1.0328975,2.3663673,0.027157163,0,0.30435267,0.20391418,0.0011933316,0.01439891,0.022149896,0.6112418,1.2418177,0.0013359601,0.6707731,0.9674888,0.4635066,0.023231357,0.1494988,0.13193169,0.0002636102,"Test"
"441","201406579 IMM.ndpi.h39.jpg","201406579","IMM",0.0023769196,0.1973894,0.3987453,0.510571,0.14618774,0.9719773,0,0.02068851,0.042446453,0,0.14056864,0.021919964,0.0009153799,0.0023705533,0.0052499557,0.22014612,0.12399146,0.24370179,1.2734767,0.6302087,0.0025676936,0.6071982,2.3600557,0.037547257,0.4038876,0.42778677,0.16081662,0.0014134033,0.010554243,0.023520555,0.4074496,1.8213419,0.0010987042,0.24364346,0.8637719,0.41214308,0.031554762,0.06463082,0.13133775,0.0018868921,"Test"
"442","201406579 IMM.ndpi.h4.jpg","201406579","IMM",0.0023105694,0.22915311,0.38215855,0.4301014,0.26787242,1.037657,0,0.004305258,0.05822533,0.00045299775,0.25442895,0.023455963,0.0005167288,0.002309883,0.006760919,0.29145548,0.08182529,0.7692059,1.2094159,1.1865691,0.012514079,1.5427408,2.5280492,0.032067932,0.5263292,0.22061338,0.06715575,0.00064199994,0.010366304,0.023251375,0.4010132,0.8837938,0.0013246152,0.83516663,0.89992464,0.42338333,0.007949941,0.16695605,0.074444324,0.0040975763,"Test"
"443","201406579 IMM.ndpi.h40.jpg","201406579","IMM",0.0032321427,0.2635709,0.13578394,0.18754613,0.20547903,1.1543386,0,0.07561599,0.04169091,0,0.114528105,0.031302772,0.00065016374,0.0023760705,0.0076675112,0.11625757,0.07054443,0.029241567,0.8336241,0.32977074,0.0013433339,2.3538675,2.3886778,0.031010728,0.27149144,0.28787333,0.3308592,0.0013333966,0.011421071,0.020657593,0.48410553,1.8185477,0.001104887,0.37876824,0.39657596,0.8226618,0.01308183,0.01976415,0.08471847,0.038211722,"Test"
"444","201406579 IMM.ndpi.h41.jpg","201406579","IMM",0.0027909982,0.6232126,0.6169384,0.7831538,0.07996948,1.9730623,0.0037470204,0.08222228,0.052209076,0.0009403423,0.2113527,0.02255822,0.0016143165,0.0032583715,0.006783992,0.15719229,0.09933373,0.33107826,1.5746149,0.31741464,0.0058784764,0.32818237,2.5215893,0.03778272,0.4004925,0.30634648,0.068717286,0.0007812992,0.00934756,0.025130771,0.44278315,0.889577,0.0012709254,0.08191936,0.47936794,0.48840442,0.04246796,0.11612586,0.112181135,0.09977561,"Test"
"445","201406579 IMM.ndpi.h42.jpg","201406579","IMM",0.0016482741,0.48340788,0.7159336,1.081917,0.18272379,1.3193003,0.0018150125,0.02044895,0.05318574,0.00083760096,0.14956088,0.034140497,0.0010497322,0.0028586336,0.0053345994,0.24351186,0.10682504,0.033370044,1.2472492,1.9306207,0.01119457,0.82474387,2.5335972,0.03278576,0.39866883,0.29053253,0.27826673,0.0009021036,0.0037759743,0.02073904,0.4160951,1.2890242,0.0015769133,1.1250762,1.0187252,0.25708908,0.010319778,0.23833364,0.07267185,0.04046202,"Test"
"446","201406579 IMM.ndpi.h43.jpg","201406579","IMM",0.0016701599,0.21156774,0.14485747,0.41947788,0.0726425,1.3083315,0.0021157654,0.022669163,0.05290611,0,0.29006907,0.018499842,0.00082132395,0.0029038948,0.005396467,0.20833977,0.04658194,0.046647787,0.39350867,0.6202337,0.0065115173,0.27204102,2.5028436,0.02780246,0.08110521,0.23671117,0.0059156716,0.0010138707,0.010657656,0.027245251,0.43831775,1.1870424,0.0018721321,0.08845567,0.35678115,0.26185748,0.013886348,0.19757639,0.13012809,0.006400381,"Test"
"447","201406579 IMM.ndpi.h44.jpg","201406579","IMM",0.0018946594,0.41409755,0.036099598,0.9271798,0.012548888,1.5285568,0.0024466563,0.07715892,0.051151987,0.0004967865,0.3585704,0.025751328,0.00070134,0.0029972552,0.011531841,0.13760883,0.04550379,0.10711525,1.1955217,0.33355373,0.006802076,0.017628288,2.5108962,0.030889744,0.11550277,0.24187273,0.11299406,0.0010313545,0.013763157,0.026396647,0.60881025,2.181885,0.0013061505,0.29545358,0.34296778,0.4479017,0.026556956,0.064496025,0.08783483,0.0070045455,"Test"
"448","201406579 IMM.ndpi.h45.jpg","201406579","IMM",0.002154692,0.16650318,0.1808736,0.12256141,0.17037563,2.4077702,0.0022994012,0.080319695,0.059065767,0.0013438537,0.336121,0.027153,0.0011883469,0.003307223,0.010432952,0.14170471,0.13593084,0.19181529,1.0289612,0.1868094,0.0031989277,1.2157543,2.5033345,0.033097114,0.048006684,0.25820047,0.06662722,0.0011036436,0.0076816883,0.026486931,0.3988988,0.4888026,0.0012391653,0.41122517,0.26036623,0.5298146,0.042246606,0.09271392,0.15266983,0.030568017,"Test"
"449","201406579 IMM.ndpi.h46.jpg","201406579","IMM",0.0026049612,0.10059289,0.28709087,0.121017225,0,1.4384267,0.0019995389,0.013951469,0.047416814,0.00010353692,0.3273412,0.0211655,0.0010877401,0.0021199342,0.0064373775,0.2919476,0.018806249,0.14259657,1.2308351,0.0011705288,0.0014373232,0.647487,2.6265514,0.050247032,0.10175183,0.4676576,0.030307954,0.0017643202,0.019987812,0.016299937,0.42969984,0.17383789,0.0019131871,0.1746315,0.48463959,0.31933534,0.047348797,0.057799164,0.14312954,0,"Test"
"450","201406579 IMM.ndpi.h47.jpg","201406579","IMM",0.0023972325,0.180929,0.017804718,1.1353217,0.13358234,1.3055149,0,0.07561576,0.040991977,0,0.09761343,0.021073952,0.0008385567,0.002050799,0.004338878,0.23754819,0.02506342,0.30926818,0.2614065,0.32418737,0.0011814631,1.3961804,2.437694,0.040090844,1.1158035,0.417739,0.21646482,0.0009950204,0.006462234,0.024359409,0.3783372,1.8733467,0.00085773884,0.6498843,0.6671854,0.4522903,0.028999029,0.18647252,0.05454416,0.13402775,"Test"
"451","201406579 IMM.ndpi.h48.jpg","201406579","IMM",0.0020348665,0.5364159,0.16115254,0.18350923,0.0012396165,1.6353772,0,0.033744335,0.0445498,0.0023085,0.30664787,0.023186699,0.00079193537,0.0016168634,0.007708547,0.24689713,0.049009547,0.0131196,0.74637055,0.10512368,0.0021079967,0.7565842,2.4473727,0.046683043,0.20659685,0.55173993,0.065117925,0.000944234,0.01361065,0.017177183,0.33917958,0.45335808,0.00073010003,0.33650708,0.3244547,0.43344244,0.07233311,0.044420574,0.11350868,0.0369349,"Test"
"452","201406579 IMM.ndpi.h49.jpg","201406579","IMM",0.0023860058,0.11454195,0.01534576,0.1533039,0.094551705,1.0665933,0.0018782761,0.04391967,0.055999093,0.0003909189,0.3441177,0.027216706,0.00093471573,0.0024615736,0.005913089,0.20926805,0.0667203,0.44380313,1.4569021,0.8482452,0.006616514,0.5154606,2.5276086,0.036442604,0.081467174,0.24944988,0.075821616,0.0009788473,0.007614352,0.02535824,0.5072769,1.2776244,0.0009563428,0.22091073,0.31361926,0.3379551,0.027387537,0.18837954,0.08618545,0.028187497,"Test"
"453","201406579 IMM.ndpi.h5.jpg","201406579","IMM",0.0027582687,0.21081801,1.1270801,0.3072233,0.02053318,0.9406293,0,0.04971642,0.047538474,0,0.14437836,0.02412584,0.00028830787,0.0018225248,0.003360845,0.22385977,0.07488633,0.06939851,0.73166865,0.6503649,0.0018489365,0.89566,2.3666618,0.02807489,0.21380106,0.384191,0.38690022,0.0013524146,0.011945845,0.030285504,0.46290898,1.6969968,0.000839711,0.26322278,0.066689275,0.4927091,0.022134958,0.1635682,0.10360924,0.15823893,"Test"
"454","201406579 IMM.ndpi.h50.jpg","201406579","IMM",0.0038780484,0.61901754,0.199047,0.8466571,0.2402269,0.8802681,0,0.0933726,0.04675813,0,0.13938816,0.019416848,0.0006253984,0.002224376,0.009931739,0.16481484,0.038669657,0.31179962,1.480916,0.89949644,0.0023697661,0.13355944,2.5010164,0.030081885,0.17255567,0.2936555,0.088654034,0.0012812907,0.01166033,0.018999863,0.37600735,1.7450922,0.001204899,0.27789766,0.85101676,0.42262954,0.010661207,0.18281071,0.13642313,0.0132630775,"Test"
"455","201406579 IMM.ndpi.h51.jpg","201406579","IMM",0.0029172003,0.100191206,0.02364542,0.1463725,0.05057969,1.8701305,0.0020306646,0.13956285,0.060586195,0.0027524647,0.21191418,0.02094905,0.0012014017,0.0027322262,0.003958941,0.15446788,0.10620585,0.054490775,0.6736355,0.3003588,0.009934194,1.3616089,2.6032894,0.04300401,0.4453554,0.35282996,0.10858047,0.00073002005,0.008133956,0.015397417,0.33220732,0.6654944,0.0014453725,0.17012076,0.3226217,0.4308365,0.028848264,0.24142492,0.08772297,0.08657879,"Test"
"456","201406579 IMM.ndpi.h6.jpg","201406579","IMM",0.0028221044,0.4180987,0.37733063,0.52269256,0.004881755,2.0188959,0.0016182588,0.0896126,0.052811056,0.0014531345,0.1906851,0.016974553,0.0011264042,0.0027309177,0.0047954842,0.2173517,0.022973744,0.24799383,1.016112,0.5025394,0.0021735486,0.41425264,2.5437706,0.043648724,0.43917271,0.40184665,0.10821687,0.0006864879,0.008215357,0.017129285,0.45964772,0.8338865,0.0005704283,0.19305456,0.5062464,0.4183917,0.023866083,0.10543412,0.06765243,0.034495533,"Test"
"457","201406579 IMM.ndpi.h7.jpg","201406579","IMM",0.00270622,0.2752528,1.400549,0.22240032,0.10527414,0.9997218,0,0.02176985,0.041459195,0,0.17758927,0.022355245,0.0004420497,0.0018545643,0.0054355543,0.17450564,0.051805284,0.08294604,0.94710344,0.34578055,0.00080171047,1.5170714,2.3292181,0.032168172,0.20607102,0.3972869,0.42109543,0.0010480209,0.011136385,0.037388507,0.46132588,1.348053,0.0012232325,0.8645308,0.32074785,0.5253844,0.03204781,0.13521767,0.09361783,0.078126185,"Test"
"458","201406579 IMM.ndpi.h8.jpg","201406579","IMM",0.002613036,0.53110576,0.18772903,0.5078884,0.16376881,0.85523826,0,0.042673763,0.036834493,0,0.15490232,0.024065256,0.0004082398,0.0016973274,0.0038766246,0.20572245,0.036990527,0.11695643,2.0579433,0.46304077,0.00094468286,0.928574,2.3736656,0.029907059,0.24877846,0.4220389,0.26310378,0.0012216641,0.010288611,0.026905624,0.45954257,1.9000069,0.001078888,0.70488214,0.33430722,0.42696843,0.024432564,0.076981746,0.10198889,0.051017206,"Test"
"459","201406579 IMM.ndpi.h9.jpg","201406579","IMM",0.0023059759,0.59595096,1.0143474,0.2733718,0.15086819,1.9480857,0.00073473796,0.14560203,0.05481937,0.00053961424,0.14414138,0.01699981,0.0013827948,0.0025433572,0.0027786207,0.22542113,0.07077246,0.39001647,1.2337402,0.37953487,0.0057584243,1.6951652,2.4903836,0.04369999,0.40202633,0.4718772,0.103583395,0.0010728874,0.0059997016,0.021678222,0.36330646,0.5963757,0.0007760212,0.13228087,0.28604922,0.54303265,0.03111551,0.095277175,0.09586232,0.06548872,"Test"
"766","201407646 DIFF.ndpi.h1.jpg","201407646","DIFF",0.0021950733,0.37644187,1.3495396,0.81615615,0.07226143,2.1677976,0.004337121,0.16244388,0.048711743,0.0026400965,0.32882717,0.024969714,0.0010157664,0.002976456,0.013813512,0.10797695,0.10225057,0.12224171,0.22162163,0.18428767,0.0070692264,2.2641695,2.5062869,0.034346044,1.423052,0.22040598,0.10378767,0.0013760418,0.008537615,0.021889942,0.38032824,1.233266,0.0022451882,0.15609913,0.2592108,0.43103445,0.031761862,0.08974933,0.03568139,0.039363552,"Test"
"767","201407646 DIFF.ndpi.h10.jpg","201407646","DIFF",0.0017413587,0.22688389,0.13528125,0.26165053,0.05192019,2.6149538,0.0044569727,0.08837156,0.06004508,0.002225387,0.4292752,0.023810662,0.0013152548,0.0030631556,0.011165977,0.074578725,0.032587856,0.0143202925,0.22122048,0.15456864,0.005433303,0.113416255,2.545085,0.033479385,0.10889561,0.22884096,0.013792603,0.0011619191,0.012218741,0.022347838,0.43103766,0.5710438,0.0015451391,0.3247157,0.24935149,0.39440688,0.036124628,0.19689281,0.05565004,0.041289117,"Test"
"768","201407646 DIFF.ndpi.h11.jpg","201407646","DIFF",0.002784414,0.44597772,0.10002541,0.08834322,0.17469142,1.4904598,0.002068797,0.059949387,0.048691977,0.0026713319,0.3609408,0.01832599,0.0012132135,0.0026263413,0.009861679,0.062470067,0.03149336,0.04914383,0.46226433,0.3268281,0.004825562,0.07880507,2.5448346,0.033330135,0.17710343,0.23127967,0.013448496,0.0013270059,0.01587634,0.016740203,0.47431841,0.58261347,0.0017590682,0.10211794,0.29278427,0.42872006,0.04079138,0.1354537,0.09306908,0.053930208,"Test"
"769","201407646 DIFF.ndpi.h12.jpg","201407646","DIFF",0.0022946466,0.33942717,0.9557283,1.1503437,0.042486895,1.7763195,0,0.05614912,0.04549681,0,0.24556196,0.02507034,0.0008284481,0.0025223684,0.0069344123,0.13732673,0.038275696,0.50294894,0.51232165,0.06153994,0.005469336,0.8440315,2.368235,0.033177506,1.4737779,0.15514743,0.15128252,0.00147408,0.008980855,0.023768887,0.35588884,2.2922966,0.0015739739,0.4225978,0.7269015,0.40112406,0.032100976,0.13106136,0.053625256,0.19290468,"Test"
"770","201407646 DIFF.ndpi.h13.jpg","201407646","DIFF",0.0012975408,0.04217226,0.08506605,0.12152649,0.13203922,2.459062,0.0058358735,0.08561868,0.073621094,0.0037972343,0.40841457,0.025256695,0.001106275,0.0029987278,0.0107310945,0.1092733,0.043318585,0.04577334,0.21653013,0.14687808,0.008116468,0.7674072,2.6522388,0.034197733,0.07272769,0.036708344,0.082893014,0.0007235514,0.013029067,0.019580865,0.39625496,0.59701145,0.0025755484,0.23540212,0.10548445,0.34169486,0.05538915,0.2665907,0.07737163,0.09251951,"Test"
"771","201407646 DIFF.ndpi.h14.jpg","201407646","DIFF",0.0020876355,0.3053709,0.0062224395,0.39049146,0.060480695,1.4113805,0,0.03999818,0.0565588,0.0017540455,0.41825166,0.027536545,0.001080592,0.002588686,0.00784498,0.13697629,0.027804907,0.07975487,0.09283198,0.24121901,0.0058015245,1.1029269,2.4833622,0.036827866,0.61807483,0.30120572,0.11133016,0.001236719,0.0074242568,0.018470243,0.53801584,1.668359,0.001073515,0.23092529,0.35615188,0.35823062,0.02645598,0.2079108,0.03305695,0.15002945,"Test"
"772","201407646 DIFF.ndpi.h15.jpg","201407646","DIFF",0.0022610538,0.18626268,0.13058624,0.2085388,0.15014035,2.211368,0.0017118113,0.09404355,0.062360987,0.0037503925,0.41747922,0.019941097,0.0012009459,0.0026541578,0.011713899,0.10740379,0.04113983,0.2933151,0.9813492,0.07500545,0.0063076597,0.037347745,2.5728893,0.03847062,0.38860244,0.120324224,0.021389412,0.0008850281,0.012252868,0.017937196,0.48246685,0.72879034,0.0017956141,0.06407413,0.2681655,0.36582515,0.05061999,0.21529171,0.04545379,0.13934924,"Test"
"773","201407646 DIFF.ndpi.h16.jpg","201407646","DIFF",0.0021428007,0.21150683,0.6969072,0.682654,0.034880806,1.8259944,0.0044320165,0.0032216061,0.064819574,0.002976639,0.41115814,0.017628862,0.0006566467,0.002368285,0.0081138695,0.19571202,0.01893112,0.072945386,1.9478832,0.53029966,0.0057915635,0.16336322,2.5893638,0.02650085,0.010625583,0.2079197,0.07369948,0.0011899619,0.018555151,0.01663499,0.64937764,0.3484437,0.0025392883,1.2077829,0.47369415,0.26487467,0.04046879,0.21596375,0.14814366,0.003089995,"Test"
"774","201407646 DIFF.ndpi.h17.jpg","201407646","DIFF",0.0020259407,0.35715678,0.7157772,0.17124149,0.05082451,1.0511987,0.0017142053,0.11836197,0.053169206,0,0.22497328,0.014811332,0.00091768114,0.0028703662,0.009754316,0.10191758,0.15133062,0.089122236,1.0286136,0.04625375,0.0058771507,0.8206245,2.381217,0.032899216,0.13537787,0.15560476,0.118954465,0.0010293925,0.012361428,0.023950445,0.25860026,0.6386165,0.0014730081,0.4501993,0.46749243,0.4838486,0.03825583,0.20751952,0.11913818,0.08063565,"Test"
"775","201407646 DIFF.ndpi.h18.jpg","201407646","DIFF",0.0022548751,0.24970074,0.0016597953,0.015307939,0.055005148,2.4393659,9.873448e-05,0.048165824,0.059265688,0.0017505958,0.42027268,0.014623971,0.0007498213,0.0024729727,0.012999222,0.06859607,0.06964491,0.1026017,0.32757607,0.27976948,0.007824876,0.5762658,2.508521,0.03335513,0.022542112,0.12160378,0.025007341,0.0008029567,0.018203594,0.019461455,0.5103353,0.12711006,0.0027384858,0.23190492,0.30318403,0.2830072,0.049477994,0.07764101,0.11013644,0.0079473825,"Test"
"776","201407646 DIFF.ndpi.h19.jpg","201407646","DIFF",0.0023178584,0,0,0.025639193,0.03828625,1.8029456,0.0030816235,0.05632211,0.0524881,0.0016423975,0.32649207,0.03346886,0.0010448301,0.0032406936,0.010419262,0.10034999,0.03144477,0.00017821505,0.443149,0.105159685,0.00559272,0.056896403,2.484719,0.03156783,0.012296099,0.20309126,0.07864268,0.0013378615,0.009151144,0.023226859,0.32775486,0.7872781,0.0017776494,0.22120667,1.1845835,0.4476597,0.0385277,0.07511308,0.05185777,0.014225081,"Test"
"777","201407646 DIFF.ndpi.h2.jpg","201407646","DIFF",0.0030669055,0.12521009,2.5817914,1.0700423,0.5190782,1.366147,0,0.027312556,0.04020992,0,0.09766477,0.021676539,0.00041416546,0.0015035208,0.010267678,0.21466187,0.10598164,0.50100935,0.80606127,0.03962291,0.003098469,3.2202513,2.5047004,0.056606688,1.1715477,0.09381024,0.060016043,0.0012684282,0.00953256,0.022127574,0.56529063,2.8579795,0.0010092715,0.0013415916,0.5322161,0.6296029,0.03236112,0.03863073,0.047176585,0.00429937,"Test"
"778","201407646 DIFF.ndpi.h20.jpg","201407646","DIFF",0.002133785,0.05418042,0.78827566,0.4745649,0.08586137,2.426623,8.3611936e-05,0.13771255,0.061606426,0.0019132993,0.3891018,0.025524061,0.00092886214,0.002677105,0.01403346,0.103443824,0.041175663,0.023615329,0.35264146,0.056093365,0.005479087,0.73566663,2.5489812,0.035502344,0.47846082,0.11633091,0.08840929,0.0012112984,0.014564013,0.020207498,0.54491967,1.0789357,0.0016133486,0.12442571,0.34358385,0.32728195,0.04141162,0.12231439,0.045165427,0.17596132,"Test"
"779","201407646 DIFF.ndpi.h21.jpg","201407646","DIFF",0.002246008,0.32841972,1.6991515,1.4955778,0.13687544,1.7135956,0.0032546811,0.05523594,0.047293726,0,0.2534012,0.016966695,0.0011026041,0.0022816288,0.011414596,0.1280727,0.026839329,0.8496998,1.2193788,0.2941229,0.0050712237,0.31773114,2.4665148,0.033482153,0.84692186,0.1790172,0.11693895,0.0011978892,0.011445474,0.02008035,0.34365985,1.5927941,0.002043929,0.80387115,0.7969546,0.2218614,0.042851526,0.15468284,0.07002172,0.03706105,"Test"
"780","201407646 DIFF.ndpi.h22.jpg","201407646","DIFF",0.0018963739,0.16737919,0.16832045,0.1163669,0.21915291,2.0349178,0.002898377,0.11860359,0.0587496,0.0019566258,0.38057438,0.01938722,0.0014594997,0.0020650448,0.012210211,0.09757804,0.03562627,0.09816313,0.8288737,0.1888979,0.006125381,1.4929097,2.5107138,0.037680216,0.22020443,0.11182604,0.06957058,0.00097511517,0.011780128,0.023051431,0.41620958,1.2734395,0.002023982,0.34105942,0.9979703,0.30394238,0.062431976,0.12824576,0.08695705,0.07562914,"Test"
"781","201407646 DIFF.ndpi.h23.jpg","201407646","DIFF",0.0020237435,0.259045,0.005781827,0.25232315,0.24040794,2.7506697,0.001711461,0.06916174,0.055681463,0.0025457216,0.46165934,0.020957153,0.001545286,0.0034351079,0.011377303,0.07073171,0.034116067,0.0065673995,0.20740166,0.07904654,0.008422411,0.41016486,2.537899,0.04316988,0.092758305,0.21969579,0,0.00075864984,0.01155337,0.021048436,0.47530565,0.9255395,0.0015637889,0.06787391,0.40433604,0.4075531,0.04155804,0.11971468,0.07669316,0.020969477,"Test"
"782","201407646 DIFF.ndpi.h24.jpg","201407646","DIFF",0.0031923137,0.13629414,1.8382908,0.7697986,0.2397535,1.6957676,0.0015138995,0.07778224,0.05418974,0,0.21370205,0.024253821,0.0006566962,0.0015361373,0.009702836,0.2217349,0.047058582,0.16043697,0.37237036,0.14425704,0.010739093,5.450293,2.5917172,0.038651645,1.5123053,0.08438157,0.06110064,0.0010828053,0.0072397683,0.024134954,0.6018147,1.8594894,0.0018062866,0.19250755,0.39267007,0.5154377,0.036976103,0.13590178,0.041443598,0.13913468,"Test"
"783","201407646 DIFF.ndpi.h25.jpg","201407646","DIFF",0.0034626257,0.12761773,0.8797503,0.85239524,0.389643,1.2320246,0,0.036413766,0.05323798,0,0.18437436,0.02766951,0.0006641616,0.0012600047,0.0070568067,0.19729936,0.039513916,0.15912542,0.45932198,0.021586029,0.004132602,3.6488626,2.4317534,0.05812941,1.6255609,0.1197012,0.39697528,0.0011145456,0.0058458988,0.01424146,0.43710682,1.7251108,0.0009501448,0.026681405,0.7298947,0.7429962,0.030427426,0.2047432,0.03417261,0.11392812,"Test"
"784","201407646 DIFF.ndpi.h26.jpg","201407646","DIFF",0.0011737676,0.40615943,0.472664,0.1124383,0.11097431,2.2773457,0.0035162168,0.04956745,0.060007043,0.003482045,0.3756739,0.019787893,0.0019148836,0.0029001913,0.00739355,0.10781956,0.032520663,0.012448869,0.27628058,0.070409626,0.004028425,0.7934229,2.606032,0.036530502,0.009094188,0.2818608,0.0072626495,0.00094368105,0.010226573,0.017277835,0.2743619,0.35256317,0.0012524336,0.061485615,0.5906061,0.47039554,0.05462831,0.15557007,0.052812815,0.025509221,"Test"
"785","201407646 DIFF.ndpi.h27.jpg","201407646","DIFF",0.0031034641,0.4106428,0.27023026,0.5339748,0.00680859,1.3158683,0.00088784646,0.04854406,0.042612478,0,0.28232032,0.023840683,0.0007034403,0.002994591,0.012836623,0.11917384,0.041102946,0.081666335,0.8141537,0.09378977,0.005899896,0.1038869,2.399312,0.03827594,0.69431186,0.13562289,0.14019634,0.0011089313,0.008805486,0.027969003,0.3649971,1.2070726,0.0015733549,0.40962783,1.0402004,0.3512032,0.028066548,0.13392171,0.03525759,0.023377925,"Test"
